booking_id,client_id,service_type,shoot_date,shoot_days,location_city,currency,gross_amount_ngn,discount_pct,net_amount_ngn,fx_converted,status,lead_source,vat_applied,notes,dq_flags
BK-02454,XT-00547,Photoshoot,2024-08-22,1,Lagos,NGN,2170000.0,0.0,2170000.0,False,Postponed,Instagram,True,"See contract, clause 4b - travel, per diem",No issues
BK-02455,XT-00324,Photoshoot,2024-08-23,1,Ibadan,NGN,1125000.0,0.1,1012500.0,False,In Production,Referral,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02456,XT-00750,Commercial / TVC,2024-08-23,2,London,NGN,114792044.9,0.0,114792044.9,True,Completed,Google,True,Not applicable,No issues
BK-02457,XT-00188,Wedding Film,2024-08-24,1,Enugu,NGN,4743000.0,0.1,4268700.0,False,Completed,Walk-in,False,Not applicable,No issues
BK-02458,XT-00982,Corporate Documentary,2024-08-24,1,Atlanta,NGN,19064060.6,0.0,19064060.6,True,Invoiced,Repeat Client,True,location permit paid by client,fx_rate_carried_from_earlier_day
BK-02459,XT-01730,Studio Rental,2024-08-24,1,Ibadan,NGN,1119000.0,0.0,1119000.0,False,Cancelled,Walk-in,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02460,XT-00217,Wedding Film,2024-08-25,2,Abuja,NGN,9392000.0,0.0,9392000.0,False,Completed,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02461,XT-01799,Music Video,2024-08-25,1,Port Harcourt,NGN,17183000.0,0.0,17183000.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02462,XT-01234,Music Video,2024-08-25,1,Enugu,NGN,8804000.0,0.0,8804000.0,False,Completed,Google,False,Not applicable,No issues
BK-02463,XT-00862,Wedding Film,2024-08-25,1,Lagos,NGN,7205000.0,0.0,7205000.0,False,Completed,Repeat Client,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02464,XT-01451,Photoshoot,2024-08-26,1,Lagos,NGN,956000.0,0.0,956000.0,False,Cancelled,Google,False,Not applicable,No issues
BK-02465,XT-01845,Wedding Film,2024-08-26,4,Lagos,NGN,15428000.0,0.0,15428000.0,False,Unknown,Unknown,True,Not applicable,status_missing
BK-02466,XT-00948,Event Coverage,2024-08-27,2,Lagos,NGN,4560000.0,0.0,4560000.0,False,Completed,Instagram,True,Not applicable,No issues
BK-02467,XT-00606,Corporate Documentary,2024-08-28,2,Lagos,NGN,16947000.0,0.0,16947000.0,False,Unknown,Instagram,True,"Client said ""make it cinematic, like Nolan""","location_city_taken_from_client,status_missing"
BK-02468,XT-00224,Music Video,2024-08-28,3,Lagos,NGN,32188000.0,0.0,32188000.0,False,Completed,Unknown,False,Not applicable,shoot_days_counted_from_timesheets
BK-02469,XT-01687,Music Video,2024-08-28,1,London,NGN,14907521.6,0.0,14907521.6,True,Completed,Instagram,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02470,XT-01896,Corporate Documentary,2024-08-29,1,Kano,NGN,4797000.0,0.0,4797000.0,False,Postponed,Agency Partner,False,"See contract, clause 4b - travel, per diem",No issues
BK-02471,XT-00826,Photoshoot,2024-08-29,1,Nairobi,NGN,736000.0,0.0,736000.0,False,Completed,Instagram,True,location permit paid by client,shoot_days_counted_from_timesheets
BK-02472,XT-01155,Wedding Film,2024-08-29,2,Nairobi,NGN,4872000.0,0.0,4872000.0,False,Completed,Unknown,True,drone denied by airport authority,No issues
BK-02473,XT-00584,Music Video,2024-08-30,1,Enugu,NGN,7322000.0,0.0,7322000.0,False,Completed,Unknown,True,Not applicable,location_city_taken_from_client
BK-02474,XT-00009,Studio Rental,2024-08-30,1,Lagos,NGN,1012000.0,0.0,1012000.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02475,XT-00513,Photoshoot,2024-08-30,1,Lagos,NGN,1053000.0,0.1,947700.0,False,Completed,Instagram,True,Not applicable,No issues
BK-02476,XT-00693,Wedding Film,2024-08-31,1,Ibadan,NGN,3581000.0,0.0,3581000.0,False,Cancelled,Google,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02477,XT-00714,Event Coverage,2024-08-31,3,Port Harcourt,NGN,8413000.0,0.0,8413000.0,False,Completed,Google,True,Not applicable,No issues
BK-02478,XT-01228,Photoshoot,2024-08-31,4,Atlanta,NGN,12672243.99,0.0,12672243.99,True,Completed,Referral,False,"half payment received, balance pending",fx_rate_carried_from_earlier_day
BK-02479,XT-00169,Music Video,2024-09-01,2,Port Harcourt,NGN,13991000.0,0.0,13991000.0,False,Completed,Agency Partner,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02480,XT-01565,Event Coverage,2024-09-02,1,Abuja,NGN,1168000.0,0.0,1168000.0,False,Invoiced,Unknown,True,Not applicable,No issues
BK-02481,XT-01052,Music Video,2024-09-02,1,Dubai,NGN,33832965.23,0.0,33832965.23,True,Unknown,TikTok,True,Not applicable,status_missing
BK-02482,XT-00476,Studio Rental,2024-09-02,1,Atlanta,NGN,1424839.99,0.0,1424839.99,True,Completed,Instagram,True,Not applicable,No issues
BK-02483,XT-00894,Commercial / TVC,2024-09-03,1,Lagos,NGN,43292000.0,0.0,43292000.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02484,XT-01339,Wedding Film,2024-09-04,1,Lagos,NGN,2843000.0,0.0,2843000.0,False,Completed,Instagram,True,Not applicable,No issues
BK-02485,XT-01607,Corporate Documentary,2024-09-04,1,Lagos,NGN,16259000.0,0.1,14633100.0,False,In Production,Referral,True,location permit paid by client,No issues
BK-02486,XT-01182,Commercial / TVC,2024-09-04,1,London,NGN,88008131.9,0.0,88008131.9,True,Postponed,Agency Partner,True,Not applicable,No issues
BK-02487,XT-00975,Corporate Documentary,2024-09-05,2,Port Harcourt,NGN,9016000.0,0.0,9016000.0,False,Unknown,Repeat Client,True,Not applicable,status_missing
BK-02488,XT-00564,Commercial / TVC,2024-09-05,2,Accra,NGN,46072000.0,0.05,43768400.0,False,Completed,Repeat Client,False,Not applicable,No issues
BK-02489,XT-00735,Photoshoot,2024-09-06,1,London,NGN,5105970.22,0.0,5105970.22,True,Completed,Agency Partner,True,Not applicable,No issues
BK-02490,XT-01021,Commercial / TVC,2024-09-06,1,Lagos,NGN,11545000.0,0.0,11545000.0,False,Completed,TikTok,False,Not applicable,location_city_taken_from_client
BK-02491,XT-01324,Event Coverage,2024-09-07,2,London,NGN,3913558.02,0.05,3717880.12,True,Completed,Agency Partner,True,"half payment received, balance pending",fx_rate_carried_from_earlier_day
BK-02492,XT-01651,Corporate Documentary,2024-09-07,1,Abuja,NGN,10805000.0,0.0,10805000.0,False,Completed,Instagram,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02493,XT-00917,Event Coverage,2024-09-07,1,Lagos,NGN,1439000.0,0.0,1439000.0,False,Completed,Unknown,False,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-02494,XT-01262,Wedding Film,2024-09-08,1,Abuja,NGN,4500000.0,0.0,4500000.0,False,Completed,Referral,True,location permit paid by client,No issues
BK-02495,XT-01225,Event Coverage,2024-09-08,1,London,NGN,8010564.06,0.0,8010564.06,True,Invoiced,Google,False,drone denied by airport authority,fx_rate_carried_from_earlier_day
BK-02496,XT-00091,Music Video,2024-09-08,1,London,NGN,34335356.66,0.0,34335356.66,True,Completed,Agency Partner,True,RAW files delivered on 2 x 1TB SSD,fx_rate_carried_from_earlier_day
BK-02497,XT-00225,Wedding Film,2024-09-08,1,Lagos,NGN,5344000.0,0.0,5344000.0,False,Postponed,Referral,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02498,XT-01668,Photoshoot,2024-09-09,1,Johannesburg,NGN,2910000.0,0.0,2910000.0,False,Cancelled,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02499,XT-01271,Music Video,2024-09-09,2,Johannesburg,NGN,14904000.0,0.0,14904000.0,False,Completed,Referral,False,Not applicable,No issues
BK-02500,XT-00059,Wedding Film,2024-09-10,1,London,NGN,6251183.29,0.0,6251183.29,True,Cancelled,Instagram,True,"half payment received, balance pending",No issues
BK-02501,XT-00791,Studio Rental,2024-09-10,1,London,NGN,518390.81,0.0,518390.81,True,Completed,Walk-in,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02502,XT-00565,Music Video,2024-09-11,5,Lagos,NGN,46198000.0,0.0,46198000.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02503,XT-01599,Commercial / TVC,2024-09-11,1,London,NGN,16465803.2,0.0,16465803.2,True,In Production,Google,False,Not applicable,No issues
BK-02504,XT-00911,Commercial / TVC,2024-09-11,1,Nairobi,NGN,46527000.0,0.0,46527000.0,False,Completed,Unknown,True,client rescheduled once,No issues
BK-02505,XT-00627,Wedding Film,2024-09-11,1,Lagos,NGN,4072000.0,0.0,4072000.0,False,Invoiced,Google,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02506,XT-00946,Studio Rental,2024-09-12,1,Lagos,NGN,299000.0,0.05,284050.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02507,XT-00630,Photoshoot,2024-09-12,1,Enugu,NGN,3927000.0,0.0,3927000.0,False,Completed,Walk-in,True,drone denied by airport authority,location_city_taken_from_client
BK-02508,XT-00658,Studio Rental,2024-09-12,1,Kano,NGN,694000.0,0.1,624600.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02509,XT-01854,Photoshoot,2024-09-12,1,Lagos,NGN,3782000.0,0.0,3782000.0,False,Unknown,Walk-in,True,client rescheduled once,status_missing
BK-02510,XT-00023,Studio Rental,2024-09-13,1,Johannesburg,NGN,546000.0,0.0,546000.0,False,In Production,Referral,True,Not applicable,No issues
BK-02511,XT-00748,Event Coverage,2024-09-13,2,Atlanta,NGN,2511873.7,0.0,2511873.7,True,Completed,Agency Partner,False,location permit paid by client,No issues
BK-02512,XT-00863,Short Film,2024-09-14,1,Abuja,NGN,16181000.0,0.0,16181000.0,False,Completed,Instagram,False,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02513,XT-01586,Music Video,2024-09-14,1,Atlanta,NGN,33388163.9,0.0,33388163.9,True,Cancelled,Walk-in,True,drone denied by airport authority,fx_rate_carried_from_earlier_day
BK-02514,XT-01655,Studio Rental,2024-09-14,2,Atlanta,NGN,620912.6,0.0,620912.6,True,Completed,Walk-in,True,"half payment received, balance pending","location_city_taken_from_client,fx_rate_carried_from_earlier_day"
BK-02515,XT-00443,Event Coverage,2024-09-14,1,Abuja,NGN,4727000.0,0.0,4727000.0,False,Completed,Referral,True,"half payment received, balance pending",No issues
BK-02516,XT-00479,Wedding Film,2024-09-15,1,Lagos,NGN,4080000.0,0.0,4080000.0,False,Completed,Unknown,True,"See contract, clause 4b - travel, per diem",No issues
BK-02517,XT-00997,Music Video,2024-09-15,1,Dubai,NGN,17950018.8,0.0,17950018.8,True,Completed,Repeat Client,False,location permit paid by client,fx_rate_carried_from_earlier_day
BK-02518,XT-01671,Corporate Documentary,2024-09-15,1,Lagos,NGN,11097000.0,0.0,11097000.0,False,Completed,Unknown,False,drone denied by airport authority,No issues
BK-02519,XT-00992,Event Coverage,2024-09-15,1,Accra,NGN,1955000.0,0.0,1955000.0,False,Completed,Agency Partner,True,"Overtime: crew stayed till 2am, billed separately",shoot_days_counted_from_timesheets
BK-02520,XT-00613,Music Video,2024-09-16,1,Atlanta,NGN,38169947.25,0.0,38169947.25,True,Completed,Instagram,True,drone denied by airport authority,location_city_taken_from_client
BK-02521,XT-00540,Event Coverage,2024-09-16,2,Johannesburg,NGN,6397000.0,0.0,6397000.0,False,Cancelled,Walk-in,True,Not applicable,location_city_taken_from_client
BK-02522,XT-01675,Wedding Film,2024-09-17,1,Abuja,NGN,4894000.0,0.0,4894000.0,False,Completed,Unknown,True,client rescheduled once,No issues
BK-02523,XT-00827,Commercial / TVC,2024-09-17,1,Abuja,NGN,24742000.0,0.0,24742000.0,False,Completed,Google,False,"Overtime: crew stayed till 2am, billed separately",location_city_taken_from_client
BK-02524,XT-01814,Event Coverage,2024-09-17,3,Lagos,NGN,1939000.0,0.0,1939000.0,False,Postponed,Instagram,False,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02525,XT-00467,Photoshoot,2024-09-17,1,Lagos,NGN,3927000.0,0.0,3927000.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02526,XT-00967,Commercial / TVC,2024-09-18,4,Enugu,NGN,59078000.0,0.0,59078000.0,False,In Production,Instagram,True,Not applicable,No issues
BK-02527,XT-01468,Studio Rental,2024-09-18,1,Abuja,NGN,1534000.0,0.0,1534000.0,False,Invoiced,Instagram,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02528,XT-01667,Corporate Documentary,2024-09-19,4,Lagos,NGN,34806000.0,0.0,34806000.0,False,Postponed,Agency Partner,True,"half payment received, balance pending",No issues
BK-02529,XT-00103,Commercial / TVC,2024-09-19,1,Enugu,NGN,39590000.0,0.0,39590000.0,False,Postponed,TikTok,True,"See contract, clause 4b - travel, per diem",No issues
BK-02530,XT-01266,Unknown,2024-09-19,1,Lagos,NGN,1450000.0,0.0,1450000.0,False,Completed,Referral,True,location permit paid by client,service_type_missing
BK-02531,XT-00010,Studio Rental,2024-09-19,1,Abuja,NGN,1159000.0,0.0,1159000.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02532,XT-01616,Wedding Film,2024-09-19,2,London,NGN,15661035.67,0.0,15661035.67,True,Completed,Repeat Client,True,Not applicable,No issues
BK-02533,XT-00589,Music Video,2024-09-20,1,London,NGN,32833678.67,0.05,31191994.74,True,Invoiced,Walk-in,False,location permit paid by client,No issues
BK-02534,XT-01407,Wedding Film,2024-09-20,1,Dubai,NGN,6348152.82,0.1,5713337.54,True,Completed,Referral,True,location permit paid by client,No issues
BK-02535,XT-00359,Photoshoot,2024-09-20,1,Lagos,NGN,3002000.0,0.0,3002000.0,False,Completed,Walk-in,True,"half payment received, balance pending",No issues
BK-02536,XT-01138,Photoshoot,2024-09-21,3,Abuja,NGN,2631000.0,0.0,2631000.0,False,In Production,Agency Partner,True,Not applicable,No issues
BK-02537,XT-00274,Wedding Film,2024-09-21,1,Lagos,NGN,3857000.0,0.0,3857000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02538,XT-01582,Photoshoot,2024-09-21,1,Kano,NGN,1328000.0,0.0,1328000.0,False,Completed,Google,True,client rescheduled once,No issues
BK-02539,XT-00634,Photoshoot,2024-09-22,1,Ibadan,NGN,2383000.0,0.0,2383000.0,False,Completed,Walk-in,True,"See contract, clause 4b - travel, per diem",shoot_days_counted_from_timesheets
BK-02540,XT-00633,Unknown,2024-09-22,1,Port Harcourt,NGN,4995000.0,0.0,4995000.0,False,Invoiced,Referral,False,"See contract, clause 4b - travel, per diem",service_type_missing
BK-02541,XT-00514,Event Coverage,2024-09-22,1,Lagos,NGN,1517000.0,0.0,1517000.0,False,Postponed,Google,True,client rescheduled once,No issues
BK-02542,XT-00698,Photoshoot,2024-09-22,2,Atlanta,NGN,2590501.82,0.0,2590501.82,True,Completed,Agency Partner,True,"See contract, clause 4b - travel, per diem",fx_rate_carried_from_earlier_day
BK-02543,XT-00694,Commercial / TVC,2024-09-23,1,Lagos,NGN,26927000.0,0.0,26927000.0,False,Completed,Unknown,False,Not applicable,No issues
BK-02544,XT-01499,Photoshoot,2024-09-23,1,Abuja,NGN,1234000.0,0.0,1234000.0,False,Invoiced,Agency Partner,True,Not applicable,No issues
BK-02545,XT-00574,Wedding Film,2024-09-23,1,Lagos,NGN,2958000.0,0.0,2958000.0,False,Cancelled,Unknown,True,"See contract, clause 4b - travel, per diem",location_city_taken_from_client
BK-02546,XT-00740,Music Video,2024-09-24,3,Lagos,NGN,24974000.0,0.0,24974000.0,False,Cancelled,Referral,True,Not applicable,No issues
BK-02547,XT-00545,Wedding Film,2024-09-24,1,Atlanta,NGN,7322472.3,0.0,7322472.3,True,Cancelled,Agency Partner,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02548,XT-01073,Music Video,2024-09-25,5,Ibadan,NGN,32673000.0,0.0,32673000.0,False,Completed,Unknown,False,Not applicable,No issues
BK-02549,XT-00848,Photoshoot,2024-09-25,1,Accra,NGN,3136000.0,0.0,3136000.0,False,Completed,Referral,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02550,XT-01702,Wedding Film,2024-09-27,1,Lagos,NGN,5940000.0,0.0,5940000.0,False,In Production,Referral,False,Not applicable,No issues
BK-02551,XT-01741,Music Video,2024-09-27,1,Lagos,NGN,9258000.0,0.0,9258000.0,False,Completed,Instagram,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02552,XT-00080,Unknown,2024-09-28,1,Lagos,NGN,5446000.0,0.0,5446000.0,False,Postponed,Agency Partner,False,client rescheduled once,service_type_missing
BK-02553,XT-01305,Studio Rental,2024-09-28,1,Lagos,NGN,716000.0,0.0,716000.0,False,In Production,Agency Partner,True,Not applicable,No issues
BK-02554,XT-01411,Music Video,2024-09-28,1,Dubai,NGN,9164129.28,0.0,9164129.28,True,Completed,Instagram,False,Not applicable,fx_rate_carried_from_earlier_day
BK-02555,XT-01476,Event Coverage,2024-09-29,1,Lagos,NGN,4797000.0,0.0,4797000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02556,XT-00436,Photoshoot,2024-09-29,1,Atlanta,NGN,2895415.08,0.0,2895415.08,True,Postponed,Agency Partner,False,Not applicable,"fx_rate_carried_from_earlier_day,currency_inferred_from_client_other_bookings"
BK-02557,XT-00733,Event Coverage,2024-09-29,2,Lagos,NGN,5734000.0,0.1,5160600.0,False,Completed,Referral,True,Not applicable,No issues
BK-02558,XT-01343,Event Coverage,2024-09-30,1,Nairobi,NGN,1203000.0,0.0,1203000.0,False,Completed,Walk-in,True,location permit paid by client,No issues
BK-02559,XT-01185,Wedding Film,2024-09-30,3,Abuja,NGN,6551000.0,0.0,6551000.0,False,In Production,Unknown,False,client rescheduled once,No issues
BK-02560,XT-00364,Event Coverage,2024-09-30,1,London,NGN,8027192.98,0.0,8027192.98,True,Completed,Unknown,False,"Client said ""make it cinematic, like Nolan""",No issues
BK-02561,XT-01577,Unknown,2024-10-01,1,Port Harcourt,NGN,1214000.0,0.0,1214000.0,False,Completed,Instagram,True,RAW files delivered on 2 x 1TB SSD,service_type_missing
BK-02562,XT-01113,Event Coverage,2024-10-03,1,London,NGN,6389067.3,0.0,6389067.3,True,Completed,Google,False,RAW files delivered on 2 x 1TB SSD,No issues
BK-02563,XT-01307,Music Video,2024-10-03,3,Lagos,NGN,12977000.0,0.0,12977000.0,False,In Production,Unknown,True,client rescheduled once,No issues
BK-02564,XT-00287,Wedding Film,2024-10-03,1,Abuja,NGN,5624000.0,0.0,5624000.0,False,In Production,Google,True,location permit paid by client,No issues
BK-02565,XT-00144,Short Film,2024-10-03,1,Lagos,NGN,13453000.0,0.0,13453000.0,False,Invoiced,Google,False,client rescheduled once,No issues
BK-02566,XT-01692,Music Video,2024-10-04,1,Lagos,NGN,18269000.0,0.0,18269000.0,False,Completed,Unknown,False,drone denied by airport authority,No issues
BK-02567,XT-00193,Studio Rental,2024-10-04,1,Lagos,NGN,997000.0,0.15,847450.0,False,Unknown,Walk-in,True,Not applicable,status_missing
BK-02568,XT-01536,Wedding Film,2024-10-05,1,Ibadan,NGN,3296000.0,0.0,3296000.0,False,Completed,Instagram,False,Not applicable,No issues
BK-02569,XT-00224,Wedding Film,2024-10-06,1,Lagos,NGN,5399000.0,0.0,5399000.0,False,Invoiced,Walk-in,True,location permit paid by client,shoot_days_counted_from_timesheets
BK-02570,XT-01586,Photoshoot,2024-10-06,1,Atlanta,NGN,4580258.4,0.0,4580258.4,True,In Production,Repeat Client,True,"Overtime: crew stayed till 2am, billed separately",fx_rate_carried_from_earlier_day
BK-02571,XT-00939,Wedding Film,2024-10-06,1,Lagos,NGN,7221000.0,0.0,7221000.0,False,Postponed,Repeat Client,True,Not applicable,No issues
BK-02572,XT-01368,Event Coverage,2024-10-06,1,Lagos,NGN,1961000.0,0.0,1961000.0,False,In Production,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,"shoot_days_counted_from_timesheets,location_city_taken_from_client"
BK-02573,XT-00160,Photoshoot,2024-10-07,5,Port Harcourt,NGN,6405000.0,0.0,6405000.0,False,Completed,Agency Partner,False,"See contract, clause 4b - travel, per diem",No issues
BK-02574,XT-01725,Commercial / TVC,2024-10-07,1,Abuja,NGN,21590000.0,0.0,21590000.0,False,Completed,Walk-in,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02575,XT-00495,Studio Rental,2024-10-07,4,Lagos,NGN,979000.0,0.0,979000.0,False,Completed,Unknown,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02576,XT-00175,Wedding Film,2024-10-07,2,Lagos,NGN,7837000.0,0.0,7837000.0,False,Completed,Referral,False,Not applicable,shoot_days_counted_from_timesheets
BK-02577,XT-00249,Unknown,2024-10-08,1,Atlanta,NGN,14575549.4,0.1,13117994.46,True,Completed,Google,False,"Client said ""make it cinematic, like Nolan""",service_type_missing
BK-02578,XT-01392,Music Video,2024-10-08,1,Abuja,NGN,7806000.0,0.0,7806000.0,False,Invoiced,Referral,False,Not applicable,No issues
BK-02579,XT-00916,Photoshoot,2024-10-08,1,Abuja,NGN,3895000.0,0.0,3895000.0,False,Cancelled,Walk-in,False,location permit paid by client,No issues
BK-02580,XT-00046,Photoshoot,2024-10-08,1,Abuja,NGN,4003000.0,0.0,4003000.0,False,Invoiced,Referral,True,client rescheduled once,No issues
BK-02581,XT-01510,Wedding Film,2024-10-09,1,Lagos,NGN,7024000.0,0.0,7024000.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02582,XT-01384,Short Film,2024-10-09,1,Lagos,NGN,10945000.0,0.0,10945000.0,False,Postponed,Unknown,True,Not applicable,No issues
BK-02583,XT-01767,Short Film,2024-10-09,1,Enugu,NGN,22592000.0,0.0,22592000.0,False,Completed,Instagram,True,Not applicable,No issues
BK-02584,XT-00608,Photoshoot,2024-10-09,2,Port Harcourt,NGN,1128000.0,0.0,1128000.0,False,Completed,Agency Partner,False,drone denied by airport authority,No issues
BK-02585,XT-01273,Photoshoot,2024-10-10,1,Atlanta,NGN,5970908.56,0.0,5970908.56,True,Invoiced,TikTok,True,"half payment received, balance pending",No issues
BK-02586,XT-00548,Unknown,2024-10-10,2,Lagos,NGN,3208000.0,0.0,3208000.0,False,Completed,Repeat Client,False,"See contract, clause 4b - travel, per diem",service_type_missing
BK-02587,XT-01439,Wedding Film,2024-10-10,5,Lagos,NGN,10549000.0,0.0,10549000.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02588,XT-00352,Music Video,2024-10-11,1,Enugu,NGN,11621000.0,0.0,11621000.0,False,Postponed,Google,False,"See contract, clause 4b - travel, per diem",No issues
BK-02589,XT-00311,Music Video,2024-10-11,1,Dubai,NGN,32494174.8,0.0,32494174.8,True,Cancelled,Instagram,True,"Overtime: crew stayed till 2am, billed separately",location_city_taken_from_client
BK-02590,XT-01355,Studio Rental,2024-10-11,1,Lagos,NGN,869000.0,0.0,869000.0,False,Postponed,Referral,False,Not applicable,No issues
BK-02591,XT-01544,Wedding Film,2024-10-11,1,Ibadan,NGN,7881000.0,0.0,7881000.0,False,Invoiced,Unknown,True,"See contract, clause 4b - travel, per diem",No issues
BK-02592,XT-01127,Wedding Film,2024-10-11,1,Abuja,NGN,3485000.0,0.0,3485000.0,False,Postponed,Walk-in,True,client rescheduled once,No issues
BK-02593,XT-00936,Wedding Film,2024-10-12,2,Port Harcourt,NGN,8391000.0,0.0,8391000.0,False,Completed,Referral,True,Not applicable,location_city_taken_from_client
BK-02594,XT-00879,Studio Rental,2024-10-12,1,Lagos,NGN,1472000.0,0.15,1251200.0,False,Completed,Agency Partner,False,Not applicable,No issues
BK-02595,XT-01737,Corporate Documentary,2024-10-12,1,Lagos,NGN,6972000.0,0.05,6623400.0,False,Completed,Agency Partner,True,client rescheduled once,No issues
BK-02596,XT-00300,Wedding Film,2024-10-12,2,Accra,NGN,10818000.0,0.0,10818000.0,False,Completed,Repeat Client,True,Not applicable,No issues
BK-02597,XT-00843,Music Video,2024-10-12,1,Abuja,NGN,20385000.0,0.0,20385000.0,False,Cancelled,Repeat Client,True,"half payment received, balance pending",No issues
BK-02598,XT-01497,Corporate Documentary,2024-10-12,2,Atlanta,NGN,38976173.4,0.0,38976173.4,True,Completed,Walk-in,False,Not applicable,fx_rate_carried_from_earlier_day
BK-02599,XT-00332,Music Video,2024-10-13,1,Lagos,NGN,15611000.0,0.0,15611000.0,False,Completed,Unknown,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02600,XT-01064,Photoshoot,2024-10-13,1,Lagos,NGN,3890000.0,0.0,3890000.0,False,Postponed,Instagram,True,Not applicable,No issues
BK-02601,XT-01487,Event Coverage,2024-10-13,1,Ibadan,NGN,4915000.0,0.0,4915000.0,False,Completed,Instagram,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02602,XT-01784,Music Video,2024-10-14,3,Enugu,NGN,19762000.0,0.0,19762000.0,False,Completed,Unknown,True,location permit paid by client,No issues
BK-02603,XT-01527,Wedding Film,2024-10-14,4,London,NGN,22399985.57,0.0,22399985.57,True,Cancelled,TikTok,False,location permit paid by client,No issues
BK-02604,XT-01346,Studio Rental,2024-10-14,1,London,NGN,2218129.67,0.0,2218129.67,True,Completed,Unknown,True,Not applicable,No issues
BK-02605,XT-01657,Studio Rental,2024-10-15,1,Lagos,NGN,781000.0,0.0,781000.0,False,Completed,Google,True,Not applicable,location_city_taken_from_client
BK-02606,XT-00844,Wedding Film,2024-10-15,3,Port Harcourt,NGN,10135000.0,0.05,9628250.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02607,XT-01385,Wedding Film,2024-10-15,1,Atlanta,NGN,4956101.68,0.0,4956101.68,True,Completed,Repeat Client,True,Not applicable,No issues
BK-02608,XT-00533,Wedding Film,2024-10-16,2,Lagos,NGN,10662000.0,0.0,10662000.0,False,Completed,Agency Partner,False,Not applicable,No issues
BK-02609,XT-00498,Commercial / TVC,2024-10-16,2,Dubai,NGN,112950872.4,0.0,112950872.4,True,Completed,Instagram,True,Not applicable,No issues
BK-02610,XT-00661,Commercial / TVC,2024-10-17,2,Ibadan,NGN,24778000.0,0.1,22300200.0,False,Completed,Unknown,False,"See contract, clause 4b - travel, per diem",No issues
BK-02611,XT-00416,Wedding Film,2024-10-18,1,Dubai,NGN,9196883.25,0.0,9196883.25,True,Completed,Agency Partner,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02612,XT-01750,Wedding Film,2024-10-18,1,Abuja,NGN,7390000.0,0.0,7390000.0,False,In Production,Repeat Client,False,Not applicable,No issues
BK-02613,XT-01833,Photoshoot,2024-10-18,1,London,NGN,4470592.52,0.0,4470592.52,True,In Production,Walk-in,False,Not applicable,No issues
BK-02614,XT-01362,Photoshoot,2024-10-19,2,Abuja,NGN,4175000.0,0.0,4175000.0,False,Completed,TikTok,True,Not applicable,No issues
BK-02615,XT-00693,Studio Rental,2024-10-19,1,Ibadan,NGN,1621000.0,0.0,1621000.0,False,Completed,Walk-in,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02616,XT-01626,Wedding Film,2024-10-19,2,Lagos,NGN,7908000.0,0.0,7908000.0,False,Invoiced,Google,False,Not applicable,No issues
BK-02617,XT-00154,Photoshoot,2024-10-19,1,Dubai,NGN,7949356.5,0.0,7949356.5,True,Completed,Unknown,True,location permit paid by client,fx_rate_carried_from_earlier_day
BK-02618,XT-00454,Wedding Film,2024-10-20,2,Lagos,NGN,10264000.0,0.1,9237600.0,False,Invoiced,TikTok,True,"Overtime: crew stayed till 2am, billed separately",No issues
