booking_id,client_id,service_type,shoot_date,shoot_days,location_city,currency,gross_amount_ngn,discount_pct,net_amount_ngn,fx_converted,status,lead_source,notes,dq_flags
BK-01512,XT-00972,Studio Rental,2023-08-14,1,Abuja,NGN,1052000.0,0.0,1052000.0,False,Postponed,Repeat Client,Not applicable,No issues
BK-01513,XT-01798,Event Coverage,2023-08-14,2,Lagos,NGN,3225000.0,0.0,3225000.0,False,In Production,Agency Partner,Not applicable,No issues
BK-01514,XT-00632,Music Video,2023-08-14,2,Johannesburg,NGN,23761000.0,0.05,22572950.0,False,Completed,Agency Partner,client rescheduled once,No issues
BK-01515,XT-00988,Music Video,2023-08-14,1,Accra,NGN,10564000.0,0.0,10564000.0,False,Postponed,Referral,"half payment received, balance pending",No issues
BK-01516,XT-01339,Photoshoot,2023-08-14,1,Lagos,NGN,2774000.0,0.0,2774000.0,False,Completed,Unknown,Not applicable,location_city_taken_from_client
BK-01517,XT-01666,Studio Rental,2023-08-15,1,Atlanta,NGN,974357.41,0.0,974357.41,True,Postponed,Repeat Client,"half payment received, balance pending",No issues
BK-01518,XT-00731,Wedding Film,2023-08-15,3,Abuja,NGN,8083000.0,0.0,8083000.0,False,Completed,Instagram,RAW files delivered on 2 x 1TB SSD,No issues
BK-01519,XT-00015,Studio Rental,2023-08-15,1,Ibadan,NGN,807000.0,0.0,807000.0,False,Cancelled,TikTok,RAW files delivered on 2 x 1TB SSD,No issues
BK-01520,XT-00538,Wedding Film,2023-08-15,1,Enugu,NGN,6326000.0,0.0,6326000.0,False,Invoiced,Instagram,"Client said ""make it cinematic, like Nolan""",shoot_days_counted_from_timesheets
BK-01521,XT-00083,Music Video,2023-08-16,3,Lagos,NGN,29362000.0,0.0,29362000.0,False,Completed,Walk-in,client rescheduled once,location_city_taken_from_client
BK-01522,XT-00534,Unknown,2023-08-17,1,Port Harcourt,NGN,732000.0,0.0,732000.0,False,Completed,Referral,Not applicable,"location_city_taken_from_client,service_type_missing"
BK-01523,XT-01576,Studio Rental,2023-08-18,1,London,NGN,360544.5,0.05,342517.27,True,Completed,Walk-in,Not applicable,No issues
BK-01524,XT-01045,Studio Rental,2023-08-18,1,London,NGN,841270.5,0.0,841270.5,True,Cancelled,Unknown,"half payment received, balance pending",No issues
BK-01525,XT-00628,Music Video,2023-08-19,1,Kano,NGN,15570000.0,0.0,15570000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01526,XT-01276,Music Video,2023-08-19,1,Johannesburg,NGN,13003000.0,0.0,13003000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01527,XT-01544,Unknown,2023-08-19,4,Ibadan,NGN,22690000.0,0.0,22690000.0,False,Completed,Agency Partner,"half payment received, balance pending",service_type_missing
BK-01528,XT-00529,Wedding Film,2023-08-19,1,Lagos,NGN,4011000.0,0.0,4011000.0,False,Completed,Unknown,Not applicable,No issues
BK-01529,XT-01232,Event Coverage,2023-08-19,1,Lagos,NGN,4027000.0,0.15,3422950.0,False,Completed,Repeat Client,client rescheduled once,No issues
BK-01530,XT-01643,Event Coverage,2023-08-19,1,Lagos,NGN,3151000.0,0.0,3151000.0,False,Completed,Walk-in,location permit paid by client,"shoot_days_counted_from_timesheets,location_city_taken_from_client"
BK-01531,XT-01223,Music Video,2023-08-20,1,Lagos,NGN,3782000.0,0.05,3592900.0,False,In Production,Referral,Not applicable,No issues
BK-01532,XT-00540,Studio Rental,2023-08-20,3,Johannesburg,NGN,2161000.0,0.0,2161000.0,False,Completed,Unknown,client rescheduled once,No issues
BK-01533,XT-00953,Music Video,2023-08-20,1,Enugu,NGN,8650000.0,0.0,8650000.0,False,Completed,Repeat Client,Not applicable,location_city_taken_from_client
BK-01534,XT-01320,Photoshoot,2023-08-20,1,Enugu,NGN,2562000.0,0.0,2562000.0,False,In Production,Walk-in,"Overtime: crew stayed till 2am, billed separately",location_city_taken_from_client
BK-01535,XT-00563,Wedding Film,2023-08-21,1,Enugu,NGN,3184000.0,0.05,3024800.0,False,Invoiced,Instagram,Not applicable,No issues
BK-01536,XT-01822,Photoshoot,2023-08-21,1,Atlanta,NGN,2488337.14,0.0,2488337.14,True,In Production,Walk-in,Not applicable,No issues
BK-01537,XT-00152,Commercial / TVC,2023-08-21,1,Lagos,NGN,25678000.0,0.0,25678000.0,False,Invoiced,TikTok,Not applicable,location_city_taken_from_client
BK-01538,XT-00651,Wedding Film,2023-08-22,1,Abuja,NGN,6433000.0,0.0,6433000.0,False,Completed,Agency Partner,RAW files delivered on 2 x 1TB SSD,No issues
BK-01539,XT-00580,Event Coverage,2023-08-22,1,Lagos,NGN,2918000.0,0.0,2918000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01540,XT-00233,Unknown,2023-08-22,1,Abuja,NGN,1137000.0,0.0,1137000.0,False,Completed,TikTok,location permit paid by client,service_type_missing
BK-01541,XT-00051,Commercial / TVC,2023-08-23,1,Abuja,NGN,16082000.0,0.05,15277900.0,False,Completed,Unknown,Not applicable,No issues
BK-01542,XT-00770,Event Coverage,2023-08-24,1,Port Harcourt,NGN,2833000.0,0.0,2833000.0,False,Completed,Instagram,Not applicable,No issues
BK-01543,XT-00068,Studio Rental,2023-08-24,2,Port Harcourt,NGN,800000.0,0.05,760000.0,False,Completed,TikTok,location permit paid by client,No issues
BK-01544,XT-00097,Wedding Film,2023-08-25,1,Port Harcourt,NGN,7021000.0,0.0,7021000.0,False,Completed,Unknown,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01545,XT-01667,Music Video,2023-08-26,1,Lagos,NGN,7628000.0,0.0,7628000.0,False,Completed,TikTok,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-01546,XT-00918,Studio Rental,2023-08-26,1,Abuja,NGN,488000.0,0.1,439200.0,False,Cancelled,Walk-in,"See contract, clause 4b - travel, per diem",No issues
BK-01547,XT-01230,Photoshoot,2023-08-26,1,Lagos,NGN,1380000.0,0.0,1380000.0,False,Completed,Instagram,Not applicable,No issues
BK-01548,XT-01787,Wedding Film,2023-08-27,2,Lagos,NGN,8622000.0,0.0,8622000.0,False,Cancelled,Google,"half payment received, balance pending",No issues
BK-01549,XT-01665,Photoshoot,2023-08-27,2,Lagos,NGN,1596000.0,0.0,1596000.0,False,Postponed,Unknown,location permit paid by client,No issues
BK-01550,XT-01498,Photoshoot,2023-08-27,1,Lagos,NGN,3133000.0,0.0,3133000.0,False,Invoiced,Agency Partner,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01551,XT-00040,Event Coverage,2023-08-27,1,Enugu,NGN,4699000.0,0.0,4699000.0,False,In Production,Google,location permit paid by client,No issues
BK-01552,XT-00781,Commercial / TVC,2023-08-28,2,Abuja,NGN,11666000.0,0.0,11666000.0,False,Completed,Instagram,"half payment received, balance pending",No issues
BK-01553,XT-00421,Photoshoot,2023-08-28,1,Abuja,NGN,1815000.0,0.0,1815000.0,False,Cancelled,Repeat Client,Not applicable,No issues
BK-01554,XT-00629,Music Video,2023-08-28,1,Kano,NGN,12793000.0,0.0,12793000.0,False,Completed,Unknown,"See contract, clause 4b - travel, per diem",No issues
BK-01555,XT-00293,Wedding Film,2023-08-28,1,Lagos,NGN,1998000.0,0.0,1998000.0,False,Completed,Walk-in,drone denied by airport authority,No issues
BK-01556,XT-01220,Unknown,2023-08-28,2,Lagos,NGN,17185000.0,0.0,17185000.0,False,Completed,Repeat Client,Not applicable,service_type_missing
BK-01557,XT-01167,Event Coverage,2023-08-29,3,Ibadan,NGN,7732000.0,0.0,7732000.0,False,Completed,Walk-in,drone denied by airport authority,No issues
BK-01558,XT-01509,Photoshoot,2023-08-29,2,Lagos,NGN,4060000.0,0.0,4060000.0,False,Completed,Referral,Not applicable,No issues
BK-01559,XT-00372,Wedding Film,2023-08-29,5,Lagos,NGN,14345000.0,0.0,14345000.0,False,Completed,Unknown,"Client said ""make it cinematic, like Nolan""",No issues
BK-01560,XT-00616,Studio Rental,2023-08-29,1,Enugu,NGN,317000.0,0.0,317000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01561,XT-01789,Short Film,2023-08-29,1,Lagos,NGN,5013000.0,0.1,4511700.0,False,Postponed,Repeat Client,"See contract, clause 4b - travel, per diem",No issues
BK-01562,XT-01400,Photoshoot,2023-08-30,3,Lagos,NGN,3972000.0,0.0,3972000.0,False,Completed,Instagram,client rescheduled once,location_city_taken_from_client
BK-01563,XT-00864,Corporate Documentary,2023-08-31,3,Abuja,NGN,25675000.0,0.0,25675000.0,False,Completed,TikTok,Not applicable,No issues
BK-01564,XT-00581,Unknown,2023-08-31,2,Lagos,NGN,1625000.0,0.0,1625000.0,False,In Production,Agency Partner,Not applicable,service_type_missing
BK-01565,XT-00123,Corporate Documentary,2023-08-31,1,Abuja,NGN,9009000.0,0.0,9009000.0,False,Completed,Unknown,"See contract, clause 4b - travel, per diem",No issues
BK-01566,XT-00446,Corporate Documentary,2023-09-02,1,Lagos,NGN,5090000.0,0.0,5090000.0,False,Completed,Agency Partner,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01567,XT-01153,Wedding Film,2023-09-02,1,Abuja,NGN,4879000.0,0.0,4879000.0,False,Completed,Google,Not applicable,No issues
BK-01568,XT-00550,Wedding Film,2023-09-02,2,Accra,NGN,9118000.0,0.0,9118000.0,False,Completed,Google,Not applicable,No issues
BK-01569,XT-01590,Music Video,2023-09-02,1,Dubai,NGN,5466302.07,0.0,5466302.07,True,Completed,Referral,Not applicable,fx_rate_carried_from_earlier_day
BK-01570,XT-00068,Music Video,2023-09-03,1,Port Harcourt,NGN,9491000.0,0.0,9491000.0,False,Completed,Google,Not applicable,No issues
BK-01571,XT-01113,Commercial / TVC,2023-09-04,5,London,NGN,41602963.43,0.0,41602963.43,True,Invoiced,Google,Not applicable,No issues
BK-01572,XT-01476,Photoshoot,2023-09-04,1,Lagos,NGN,2620000.0,0.0,2620000.0,False,Completed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01573,XT-01144,Event Coverage,2023-09-04,1,Port Harcourt,NGN,1418000.0,0.0,1418000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01574,XT-00596,Photoshoot,2023-09-05,1,Lagos,NGN,2156000.0,0.05,2048200.0,False,Completed,Repeat Client,RAW files delivered on 2 x 1TB SSD,No issues
BK-01575,XT-00203,Unknown,2023-09-08,1,Lagos,NGN,2836000.0,0.0,2836000.0,False,Postponed,Instagram,"half payment received, balance pending",service_type_missing
BK-01576,XT-01736,Wedding Film,2023-09-08,1,Lagos,NGN,5569000.0,0.0,5569000.0,False,Completed,Agency Partner,"half payment received, balance pending",No issues
BK-01577,XT-00617,Wedding Film,2023-09-08,1,Atlanta,NGN,2727599.42,0.0,2727599.42,True,In Production,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01578,XT-01802,Music Video,2023-09-08,2,Johannesburg,NGN,10330000.0,0.0,10330000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01579,XT-00949,Studio Rental,2023-09-09,2,Abuja,NGN,1842000.0,0.1,1657800.0,False,In Production,Unknown,"Client said ""make it cinematic, like Nolan""",No issues
BK-01580,XT-00823,Event Coverage,2023-09-09,1,Lagos,NGN,4181000.0,0.0,4181000.0,False,Invoiced,Agency Partner,RAW files delivered on 2 x 1TB SSD,No issues
BK-01581,XT-01306,Music Video,2023-09-09,2,Lagos,NGN,24347000.0,0.0,24347000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01582,XT-00084,Photoshoot,2023-09-10,2,Lagos,NGN,822000.0,0.0,822000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01583,XT-00080,Photoshoot,2023-09-11,2,Lagos,NGN,2937000.0,0.0,2937000.0,False,Completed,Instagram,Not applicable,No issues
BK-01584,XT-00165,Music Video,2023-09-12,1,Lagos,NGN,12462000.0,0.0,12462000.0,False,Cancelled,TikTok,RAW files delivered on 2 x 1TB SSD,No issues
BK-01585,XT-01517,Wedding Film,2023-09-12,1,Lagos,NGN,3617000.0,0.0,3617000.0,False,Completed,Unknown,Not applicable,No issues
BK-01586,XT-00321,Wedding Film,2023-09-12,1,Enugu,NGN,3297000.0,0.0,3297000.0,False,Completed,Repeat Client,RAW files delivered on 2 x 1TB SSD,No issues
BK-01587,XT-01441,Event Coverage,2023-09-13,1,Lagos,NGN,4847000.0,0.0,4847000.0,False,Postponed,Instagram,drone denied by airport authority,No issues
BK-01588,XT-00757,Music Video,2023-09-13,2,Port Harcourt,NGN,14281000.0,0.0,14281000.0,False,Completed,Walk-in,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01589,XT-01575,Photoshoot,2023-09-13,1,Port Harcourt,NGN,1566000.0,0.0,1566000.0,False,Completed,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01590,XT-01290,Wedding Film,2023-09-13,1,Lagos,NGN,5305000.0,0.0,5305000.0,False,Completed,Referral,Not applicable,No issues
BK-01591,XT-01353,Studio Rental,2023-09-14,1,Lagos,NGN,1252000.0,0.0,1252000.0,False,Completed,Instagram,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01592,XT-00367,Commercial / TVC,2023-09-14,1,Abuja,NGN,48119000.0,0.0,48119000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01593,XT-01480,Commercial / TVC,2023-09-15,3,Abuja,NGN,80524000.0,0.0,80524000.0,False,Completed,Referral,drone denied by airport authority,No issues
BK-01594,XT-00216,Photoshoot,2023-09-15,1,Abuja,NGN,826000.0,0.0,826000.0,False,Completed,Walk-in,"half payment received, balance pending",No issues
BK-01595,XT-01018,Commercial / TVC,2023-09-16,1,Nairobi,NGN,14945000.0,0.0,14945000.0,False,Completed,Referral,Not applicable,No issues
BK-01596,XT-01146,Wedding Film,2023-09-16,1,Lagos,NGN,3475000.0,0.0,3475000.0,False,Completed,Unknown,Not applicable,No issues
BK-01597,XT-00636,Short Film,2023-09-16,2,London,NGN,9247524.0,0.0,9247524.0,True,Completed,TikTok,Not applicable,fx_rate_carried_from_earlier_day
BK-01598,XT-00233,Music Video,2023-09-16,1,Abuja,NGN,14440000.0,0.0,14440000.0,False,Completed,Google,"See contract, clause 4b - travel, per diem",No issues
BK-01599,XT-01809,Commercial / TVC,2023-09-17,2,Lagos,NGN,16326000.0,0.0,16326000.0,False,Postponed,Instagram,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01600,XT-00656,Wedding Film,2023-09-18,2,Abuja,NGN,4492000.0,0.0,4492000.0,False,Completed,Unknown,Not applicable,location_city_taken_from_client
BK-01601,XT-00376,Music Video,2023-09-18,1,Nairobi,NGN,13425000.0,0.0,13425000.0,False,Completed,Unknown,Not applicable,No issues
BK-01602,XT-01602,Photoshoot,2023-09-19,1,Abuja,NGN,2649000.0,0.0,2649000.0,False,Cancelled,Agency Partner,"Client said ""make it cinematic, like Nolan""",No issues
BK-01603,XT-01497,Short Film,2023-09-19,1,Atlanta,NGN,14453614.1,0.0,14453614.1,True,Invoiced,Walk-in,"half payment received, balance pending",No issues
BK-01604,XT-00142,Wedding Film,2023-09-19,1,Lagos,NGN,6740000.0,0.0,6740000.0,False,Completed,Unknown,Not applicable,No issues
BK-01605,XT-00612,Wedding Film,2023-09-20,1,Kano,NGN,5548000.0,0.0,5548000.0,False,Completed,Instagram,"half payment received, balance pending",No issues
BK-01606,XT-00500,Wedding Film,2023-09-21,1,Johannesburg,NGN,3492000.0,0.0,3492000.0,False,Completed,Agency Partner,"See contract, clause 4b - travel, per diem",No issues
BK-01607,XT-01845,Studio Rental,2023-09-22,1,Lagos,NGN,1180000.0,0.05,1121000.0,False,Completed,Agency Partner,"half payment received, balance pending",No issues
BK-01608,XT-01031,Event Coverage,2023-09-22,2,Lagos,NGN,5961000.0,0.15,5066850.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01609,XT-00405,Wedding Film,2023-09-23,1,Atlanta,NGN,3762017.91,0.0,3762017.91,True,Completed,Walk-in,Not applicable,fx_rate_carried_from_earlier_day
BK-01610,XT-00077,Photoshoot,2023-09-23,1,Lagos,NGN,2962000.0,0.05,2813900.0,False,Completed,Referral,Not applicable,No issues
BK-01611,XT-01241,Corporate Documentary,2023-09-23,2,Lagos,NGN,4699000.0,0.0,4699000.0,False,Completed,Agency Partner,client rescheduled once,No issues
BK-01612,XT-00430,Event Coverage,2023-09-25,1,Lagos,NGN,3699000.0,0.0,3699000.0,False,Unknown,Unknown,"half payment received, balance pending",status_missing
BK-01613,XT-01294,Wedding Film,2023-09-25,1,Lagos,NGN,5824000.0,0.0,5824000.0,False,Completed,Agency Partner,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01614,XT-01417,Wedding Film,2023-09-26,1,Lagos,NGN,3492000.0,0.0,3492000.0,False,Completed,Repeat Client,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01615,XT-00848,Event Coverage,2023-09-27,1,Accra,NGN,3064000.0,0.0,3064000.0,False,Cancelled,Repeat Client,"See contract, clause 4b - travel, per diem",No issues
BK-01616,XT-01681,Photoshoot,2023-09-27,3,Lagos,NGN,2971000.0,0.05,2822450.0,False,Completed,Referral,location permit paid by client,No issues
BK-01617,XT-00924,Unknown,2023-09-28,1,Atlanta,NGN,784482.6,0.0,784482.6,True,Completed,TikTok,Not applicable,service_type_missing
BK-01618,XT-01558,Wedding Film,2023-09-28,1,Port Harcourt,NGN,5953000.0,0.0,5953000.0,False,Completed,Unknown,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01619,XT-01085,Unknown,2023-09-29,2,Enugu,NGN,1656000.0,0.0,1656000.0,False,Cancelled,Google,"Overtime: crew stayed till 2am, billed separately",service_type_missing
BK-01620,XT-01321,Wedding Film,2023-09-29,1,Johannesburg,NGN,4648000.0,0.15,3950800.0,False,Completed,Repeat Client,drone denied by airport authority,No issues
BK-01621,XT-00472,Event Coverage,2023-09-29,3,Enugu,NGN,3414000.0,0.1,3072600.0,False,Postponed,Unknown,location permit paid by client,No issues
BK-01622,XT-00514,Photoshoot,2023-10-01,1,Lagos,NGN,1261000.0,0.0,1261000.0,False,Completed,Instagram,"Client said ""make it cinematic, like Nolan""",No issues
BK-01623,XT-01312,Photoshoot,2023-10-01,2,Accra,NGN,2569000.0,0.0,2569000.0,False,Completed,Instagram,"See contract, clause 4b - travel, per diem",No issues
BK-01624,XT-00133,Photoshoot,2023-10-01,1,Lagos,NGN,3141000.0,0.0,3141000.0,False,Completed,Instagram,Not applicable,No issues
BK-01625,XT-00836,Music Video,2023-10-02,1,Lagos,NGN,2975000.0,0.0,2975000.0,False,Completed,Instagram,"Overtime: crew stayed till 2am, billed separately",location_city_taken_from_client
BK-01626,XT-01079,Event Coverage,2023-10-02,1,Port Harcourt,NGN,4976000.0,0.0,4976000.0,False,Invoiced,TikTok,"See contract, clause 4b - travel, per diem",No issues
BK-01627,XT-01837,Studio Rental,2023-10-02,1,London,NGN,987610.03,0.0,987610.03,True,Completed,Agency Partner,Not applicable,"shoot_days_counted_from_timesheets,location_city_taken_from_client"
BK-01628,XT-01388,Corporate Documentary,2023-10-02,1,Enugu,NGN,5127000.0,0.0,5127000.0,False,Completed,Unknown,Not applicable,No issues
BK-01629,XT-00930,Photoshoot,2023-10-03,1,Abuja,NGN,3114000.0,0.05,2958300.0,False,Completed,TikTok,client rescheduled once,shoot_days_counted_from_timesheets
BK-01630,XT-01177,Short Film,2023-10-03,1,Nairobi,NGN,9462000.0,0.05,8988900.0,False,Completed,TikTok,client rescheduled once,No issues
BK-01631,XT-01136,Photoshoot,2023-10-04,2,Lagos,NGN,1100000.0,0.0,1100000.0,False,Unknown,Instagram,Not applicable,status_missing
BK-01632,XT-00097,Event Coverage,2023-10-04,3,Port Harcourt,NGN,6310000.0,0.0,6310000.0,False,Completed,Unknown,RAW files delivered on 2 x 1TB SSD,No issues
BK-01633,XT-00804,Short Film,2023-10-04,1,Lagos,NGN,16749000.0,0.0,16749000.0,False,Cancelled,Unknown,"See contract, clause 4b - travel, per diem",No issues
BK-01634,XT-00459,Music Video,2023-10-05,3,Johannesburg,NGN,33365000.0,0.0,33365000.0,False,In Production,Walk-in,Not applicable,No issues
BK-01635,XT-00543,Photoshoot,2023-10-05,1,Lagos,NGN,2681000.0,0.0,2681000.0,False,Completed,Walk-in,"See contract, clause 4b - travel, per diem",No issues
BK-01636,XT-00385,Photoshoot,2023-10-05,2,Lagos,NGN,2790000.0,0.0,2790000.0,False,Invoiced,Referral,drone denied by airport authority,No issues
BK-01637,XT-01407,Commercial / TVC,2023-10-06,1,Dubai,NGN,29396241.04,0.0,29396241.04,True,Completed,Unknown,client rescheduled once,No issues
BK-01638,XT-00061,Wedding Film,2023-10-07,2,Lagos,NGN,3388000.0,0.0,3388000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01639,XT-01590,Photoshoot,2023-10-07,1,Dubai,NGN,1683171.87,0.0,1683171.87,True,Invoiced,Unknown,"half payment received, balance pending",fx_rate_carried_from_earlier_day
BK-01640,XT-01628,Photoshoot,2023-10-07,2,Enugu,NGN,4190000.0,0.0,4190000.0,False,Postponed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01641,XT-00397,Wedding Film,2023-10-08,1,Enugu,NGN,3312000.0,0.0,3312000.0,False,Completed,Walk-in,client rescheduled once,No issues
BK-01642,XT-00683,Photoshoot,2023-10-08,1,Enugu,NGN,1923000.0,0.0,1923000.0,False,Completed,Referral,Not applicable,No issues
BK-01643,XT-01462,Photoshoot,2023-10-08,2,Port Harcourt,NGN,1689000.0,0.0,1689000.0,False,Unknown,TikTok,"See contract, clause 4b - travel, per diem",status_missing
BK-01644,XT-00020,Corporate Documentary,2023-10-08,2,Abuja,NGN,15351000.0,0.05,14583450.0,False,Completed,Google,Not applicable,No issues
BK-01645,XT-01817,Wedding Film,2023-10-08,1,Lagos,NGN,2348000.0,0.0,2348000.0,False,Invoiced,Walk-in,RAW files delivered on 2 x 1TB SSD,No issues
BK-01646,XT-00370,Corporate Documentary,2023-10-08,2,Port Harcourt,NGN,16645000.0,0.0,16645000.0,False,In Production,Instagram,location permit paid by client,No issues
BK-01647,XT-01275,Photoshoot,2023-10-08,1,Lagos,NGN,1707000.0,0.0,1707000.0,False,Completed,Referral,RAW files delivered on 2 x 1TB SSD,No issues
BK-01648,XT-00931,Wedding Film,2023-10-08,1,Accra,NGN,4321000.0,0.0,4321000.0,False,In Production,Repeat Client,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01649,XT-00966,Commercial / TVC,2023-10-08,1,Dubai,NGN,13572054.84,0.0,13572054.84,True,Postponed,Agency Partner,drone denied by airport authority,fx_rate_carried_from_earlier_day
BK-01650,XT-01643,Wedding Film,2023-10-09,1,Lagos,NGN,6746000.0,0.0,6746000.0,False,Completed,Google,drone denied by airport authority,location_city_taken_from_client
BK-01651,XT-00885,Corporate Documentary,2023-10-09,2,Abuja,NGN,9054000.0,0.0,9054000.0,False,Invoiced,Instagram,Not applicable,No issues
BK-01652,XT-01411,Photoshoot,2023-10-09,1,Dubai,NGN,1573479.91,0.0,1573479.91,True,Completed,TikTok,location permit paid by client,No issues
BK-01653,XT-01403,Music Video,2023-10-10,1,London,NGN,9270757.96,0.0,9270757.96,True,Invoiced,Walk-in,client rescheduled once,No issues
BK-01654,XT-00326,Music Video,2023-10-10,1,Atlanta,NGN,6579040.69,0.0,6579040.69,True,Completed,Referral,Not applicable,location_city_taken_from_client
BK-01655,XT-00188,Wedding Film,2023-10-10,1,Enugu,NGN,3375000.0,0.0,3375000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01656,XT-00781,Wedding Film,2023-10-10,1,Abuja,NGN,6857000.0,0.0,6857000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01657,XT-00727,Corporate Documentary,2023-10-10,1,Lagos,NGN,10746000.0,0.0,10746000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01658,XT-01235,Wedding Film,2023-10-10,1,London,NGN,3605294.76,0.0,3605294.76,True,Invoiced,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01659,XT-00692,Wedding Film,2023-10-11,1,Lagos,NGN,3090000.0,0.0,3090000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01660,XT-00456,Wedding Film,2023-10-12,5,Nairobi,NGN,12815000.0,0.0,12815000.0,False,Completed,Unknown,"half payment received, balance pending",No issues
BK-01661,XT-01038,Wedding Film,2023-10-12,1,Lagos,NGN,6304000.0,0.0,6304000.0,False,Completed,Instagram,Not applicable,location_city_taken_from_client
BK-01662,XT-00526,Event Coverage,2023-10-12,1,Lagos,NGN,1684000.0,0.0,1684000.0,False,Completed,Instagram,"See contract, clause 4b - travel, per diem",currency_inferred_from_client_other_bookings
BK-01663,XT-00432,Commercial / TVC,2023-10-13,3,Lagos,NGN,64297000.0,0.0,64297000.0,False,Completed,TikTok,"half payment received, balance pending",No issues
BK-01664,XT-01676,Studio Rental,2023-10-14,2,London,NGN,1236708.0,0.0,1236708.0,True,In Production,Google,Not applicable,"shoot_days_counted_from_timesheets,fx_rate_carried_from_earlier_day"
BK-01665,XT-01697,Event Coverage,2023-10-14,1,Accra,NGN,4526000.0,0.1,4073400.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01666,XT-01106,Wedding Film,2023-10-14,2,Johannesburg,NGN,9522000.0,0.0,9522000.0,False,Completed,Agency Partner,Not applicable,No issues
BK-01667,XT-00615,Photoshoot,2023-10-14,1,Lagos,NGN,970000.0,0.0,970000.0,False,Cancelled,Walk-in,"See contract, clause 4b - travel, per diem",No issues
BK-01668,XT-01817,Music Video,2023-10-15,3,Lagos,NGN,21510000.0,0.0,21510000.0,False,Invoiced,Instagram,"Client said ""make it cinematic, like Nolan""",No issues
BK-01669,XT-00592,Studio Rental,2023-10-15,1,Lagos,NGN,1555000.0,0.0,1555000.0,False,Invoiced,Instagram,drone denied by airport authority,shoot_days_counted_from_timesheets
BK-01670,XT-01794,Event Coverage,2023-10-15,1,Lagos,NGN,4714000.0,0.0,4714000.0,False,In Production,Instagram,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01671,XT-01551,Event Coverage,2023-10-16,1,Abuja,NGN,1324000.0,0.0,1324000.0,False,Completed,Google,Not applicable,No issues
BK-01672,XT-01217,Event Coverage,2023-10-16,1,London,NGN,1848853.51,0.0,1848853.51,True,Completed,Walk-in,Not applicable,No issues
BK-01673,XT-00955,Corporate Documentary,2023-10-16,2,Accra,NGN,13340000.0,0.0,13340000.0,False,Completed,Instagram,Not applicable,No issues
BK-01674,XT-00790,Wedding Film,2023-10-17,1,Lagos,NGN,5300000.0,0.0,5300000.0,False,Postponed,TikTok,Not applicable,No issues
BK-01675,XT-00914,Studio Rental,2023-10-17,3,Enugu,NGN,1764000.0,0.0,1764000.0,False,Completed,Referral,Not applicable,shoot_days_counted_from_timesheets
BK-01676,XT-00542,Studio Rental,2023-10-17,1,Johannesburg,NGN,1557000.0,0.0,1557000.0,False,Completed,Walk-in,"half payment received, balance pending",No issues
BK-01677,XT-00449,Commercial / TVC,2023-10-17,1,Port Harcourt,NGN,13381000.0,0.0,13381000.0,False,Postponed,Walk-in,Not applicable,No issues
BK-01678,XT-00006,Unknown,2023-10-18,1,Abuja,NGN,12508000.0,0.0,12508000.0,False,Cancelled,Unknown,Not applicable,service_type_missing
BK-01679,XT-00394,Wedding Film,2023-10-18,2,Abuja,NGN,4219000.0,0.05,4008050.0,False,Completed,Repeat Client,"Client said ""make it cinematic, like Nolan""",No issues
BK-01680,XT-00570,Event Coverage,2023-10-19,1,Atlanta,NGN,2524426.8,0.05,2398205.46,True,Postponed,Referral,"See contract, clause 4b - travel, per diem",No issues
